la,lo,0,1,2,3,4,5,6
0.6167354734777398,0.16219117484520118,,0.057243410182530936,0.10276837281362908,0.12013096036600647,0.0896907216309916,0.17337633017913434,0.32340356722576463
0.6146693579887026,0.1643394023265949,0.7254901818531337,0.07336780865929153,0.1808404699898744,0.2261584956156684,0.17484536078869167,,0.4680841104583435
0.3026859191440172,0.6584317230470761,0.3137254840445984,0.11455864396629467,0.1085441146965656,0.1558092679519972,0.1148453608010628,0.2574113458861278,0.2019144640113491
0.22727270379414236,0.4715359321658504,0.5686274398308345,0.03400847518372447,0.035650268863642635,0.052132303555059406,,0.2462541545351993,0.4180842168412023
0.28925616846527136,0.6584317230470761,0.4509803833141102,0.07667169431599972,0.07229635529330883,0.0938549361909121,0.07216494843872888,0.2309496717809845,0.12851036487129067
0.7520660380097065,0.12567130766151385,0.37254901230296056,0.1310780722498356,0.1565425213789001,0.12382471456314433,0.15525773192675096,,0.09978702172952868
0.6126032424996654,0.15467237866032427,0.9019607666282204,0.061804208860812886,0.07269468231971825,0.08865010073130876,0.07484536080931023,0.1204180721085507,0.1987229814400422
0.5971073763318824,0.18259933591843894,0.6274509680891968,0.054765495939999805,0.05138418640681454,0.07202820684418837,0.058556701018854275,0.3116263589274043,0.4104246586700657
0.2128098953708787,0.5929107848645776,0.1372548992695118,0.021187962363672052,0.022306313478927243,0.021406984551594444,0.022680412366457646,,
0.6776858804043511,0.1160042839952432,0.2745097985390236,0.1928463693100321,0.14777932679789296,,0.14453608244442553,0.4806668844576485,0.5787221729303156
0.1621900658894552,0.6262083108261747,0.6078431253364094,,0.12368054170012335,0.14640698454110082,0.1284536082209374,0.16946642582586782,0.23702077229572485
0.3646693838151462,0.6240600833447817,0.1568627420222992,0.06331250448670141,0.06791475800280526,0.06573203491724881,0.062061855657306826,0.1289919337974995,0.2706377220468241
0.6064048960325521,0.15789471988241446,0.7450980246059211,0.09301156359645868,0.11212905793425032,0.13784419072046306,0.11298969069835264,0.190524053557032,0.5140414594851627
0.21384295311539656,0.5725026237913398,0.6862744963475589,0.17007828771923872,,,,0.5815214708557475,0.9999999999978724
0.60743795377707,0.17615465347425852,0.6862744963475589,0.07383466206730466,0.08942441742891367,0.16084620549354886,0.09876288657757464,0.2520491913445051,0.3119142299690598
0.5940082030983258,0.17615465347425852,0.6862744963475589,0.05860805860595389,0.060545708014231085,0.06665547346653329,,,0.39553107333730025
0.7159090169515481,0.1396347862905704,0.2745097985390236,0.028801264094347436,0.026289583743021396,0.03500671591378385,0.026597938138845784,0.2887045446563791,0.30616956134070744
0.7252065366522165,0.16648762980798787,0.09803921376393697,0.15944839473678632,0.21649073885351708,0.1965245130795396,0.19525773191850354,0.11920320897021427,0.10978700045295693
0.5867767988866947,0.17185819851147185,0.5882352825836219,0.06916612798717353,0.07508464447817473,0.07110476829490389,0.07257731957266446,0.1752474986910548,0.9999999999978724
0.6508263790468609,0.15896883362311096,0.5882352825836219,,0.1061541525381091,0.16831766284685046,0.10639175255538312,0.19664724305312986,0.2648930534184717
0.6322313396455228,0.13856067254987395,0.7058823391003464,0.08026287437763906,0.08344951203277244,0.09738079246999826,0.08412371132286109,0.314398201834988,0.3651056061575079
0.2499999741735564,0.5832437611983069,0.2745097985390236,0.22771672770854998,0.32662816165572034,0.3202652786836581,0.2995876288042087,0.13070251695205362,0.15659541149879128
0.18595039401338864,0.5499462352367089,0.3137254840445984,0.08385405443927839,0.0985859390363302,0.07228005372126595,0.1028865979169306,0.16652003361679907,0.12234016523343068
0.6188015889667771,0.1611170611045047,0.9999999803921572,0.028944911296813012,0.03863772156171326,0.05691739421953345,0.03793814432207461,0.14557411743858534,0.4299990851074145
0.6249999354338903,0.1396347862905704,0.6862744963475589,0.054945054943081766,0.053176658025656916,,,0.2468825320205457,0.27957387324648336
0.46384292728895293,0.446831316129826,0.7450980246059211,0.054909143142465366,0.07110137421408058,0.11971121557087715,0.06927835050117971,0.05337019442208856,0.03297865323683784
0.2293388192831796,0.4715359321658504,0.6078431253364094,0.07749766573017677,0.07966540528188301,0.09225990596942077,0.07525773194324582,0.19846255578857505,0.5408499130841405
0.2097107221373221,0.5145004817937182,,0.05512461394616373,0.04720175262951568,0.04843854935792154,0.048865979371367836,,0.9999999999978724
0.41322309780753097,0.5757249650134301,0.2352941130334488,0.016842634489088463,0.013941445924329526,0.014523169911473878,0.012989690718971195,0.18833869630243835,0.221488890448698
0.4648759850334723,0.44468308864843303,0.7254901818531337,0.052323493498085065,0.06910973908203351,0.12760241771930805,0.07567010307718143,0.054473346007474485,0.042127569941250914
0.7438015760535559,0.01933404733254053,,0.060834590244170275,0.06731726746319114,0.06741101409776604,0.06824742266634072,0.14130813251028915,0.22063782842968285
0.7138429014625094,0.06337271070110477,0.5882352825836219,0.1015226603425439,0.0900219079685278,0.1060275352496619,0.09525773193912213,,0.4546798836588546
0.600206549565439,0.15467237866032427,0.8039215528642834,0.07315233785559318,0.07767377014983592,0.07421087977886072,0.07999999998350515,,0.8297854685397907
0.1776859320572382,0.5456497802739224,0.37254901230296056,0.1636859872095207,0.22266480776286302,0.19325050367753105,,0.2358579981387459,0.5212754866467917
0.15702477716686136,0.6283565383075684,0.490196068819685,0.05106658047651129,0.05775741882936517,0.07228005372126595,0.05979381442066106,0.25657350923899924,
0.14256196874359772,0.6348012207517479,,0.13897866838544212,0.1533559051676248,0.15186366687778174,0.1463917525471357,,0.3357439665014846
0.7530990957542258,0.11278194277315297,0.1372548992695118,0.03515765280344905,0.03206532562595791,,0.027835051540652564,0.25234243417100005,0.4082970036225278
0.63429745513456,0.14500535499405434,0.6078431253364094,0.03562450621146217,0.03664608642966618,0.05926796507225756,0.035463917518461036,0.2529219378519307,0.2580845572663503
0.3316115359905429,0.5402792115704392,0.5098039115724724,,0.03545110535043794,0.046759570177404335,0.035463917518461036,0.10542777809700908,
0.2995867459104605,0.5864661024203972,0.1372548992695118,0.06751418515881942,0.04959171478797217,,0.048865979371367836,0.3520729230675351,0.2674462394755172
0.7324379408638491,0.01825993359184405,,0.08299217122448495,0.1190997808964151,,0.12061855667616113,0.1755686694057874,0.4925521435050297
0.6126032424996654,0.13319010384639074,0.5294117543252598,0.07606119370552103,0.0874327822968666,0.09377098723188623,0.08597938142557125,0.29088990191097275,0.6727645260314921
0.8997932954758979,0.04403866336856425,0.5098039115724724,0.053472671117809636,0.07747460663663122,0.0921759570103949,0.0775257731798916,0.08859424346178463,0.06510624445466051
0.26549584034133794,0.7218044337481809,0.5490195970780472,0.06593406593169812,0.07847042420265476,0.09351914035480867,0.07422680410840682,0.059388654337295316,0.06723389950219844
0.6157024157332205,0.15037592369753755,0.9215686093810076,,0.11571400117193505,0.10879785089751527,,0.19851841156505026,0.2217016559534518
0.600206549565439,0.1697099710300781,0.7254901818531337,0.048947784240144086,0.06592312287075819,0.05792478172784379,0.0696907216351153,0.15763198318517704,0.5840413105491604
